"","gene","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y"
"11272","RPS6KA6",898,170,78,2722,1022,817,114,240,140,398,171,6448,205,578,476,606,318,654,1299,312,2855,1820,850,276,368,297,1158,3599,1675,226
"8905","NRIP2",455,399,6231,1572,790,317,579,1113,86,149,79,2893,748,6,694,279,19,79,172,60,4117,66,157,80,22,22,7784,647,1062,354
"5249","GRIA3",60,1085,554,339,17,431,778,4394,823,655,2983,263,2054,4169,136,519,756,2357,286,2079,646,1293,37,1803,662,213,247,321,661,616
"4963","GIMAP1",679,222,97,193,1012,594,463,212,545,1841,735,540,248,1047,4409,1526,611,1860,2548,233,368,2014,826,748,1320,1005,790,740,1240,2654
"4899","GCOM1",465,1528,68,4702,1041,148,82,404,10,142,645,573,1274,2228,121,258,6427,1871,134,1466,364,374,300,824,638,260,67,489,2590,1854
"8447","NAP1L3",98,217,159,2860,144,1420,58,734,67,2078,607,522,343,1414,93,273,803,6357,1147,242,420,929,237,535,1139,1154,222,1267,4426,1421
"5414","HAS2-AS1",887,809,1153,1311,1839,508,3820,1007,1826,437,250,1440,560,1075,931,1700,1518,352,482,261,864,119,1281,78,1657,972,411,1791,146,1920
"12396","SNX22",2054,383,228,828,863,427,665,309,174,311,1471,4517,368,1561,221,1341,1216,1222,554,489,2738,2179,1946,1455,647,1654,214,850,192,329
"11421","SAMSN1",2425,163,429,3019,3573,197,2339,217,78,44,244,2706,1563,1756,241,430,1257,162,230,127,4019,1094,562,363,239,145,1270,1724,866,324
"5951","IKBKE",860,1115,945,274,1350,256,3576,710,917,873,1020,476,624,879,1900,651,4794,854,1419,1731,160,221,397,1358,1179,595,593,453,1487,236
"10900","RFT1",966,1328,1896,595,193,1468,789,2594,1068,1068,1878,632,1487,1140,578,1029,149,941,256,831,2888,1837,571,1729,464,1001,448,736,634,852
"13620","TNFAIP8",516,1327,1549,766,336,759,1811,1233,2619,984,568,428,806,442,1566,278,1189,325,515,1991,808,733,654,932,1783,811,3639,217,1895,793
"5943","IGSF6",5508,16,1969,303,1941,302,1223,367,498,39,912,2111,682,2889,420,1271,321,291,424,32,3736,626,3018,110,948,602,1118,629,31,102
"1452","C11orf96",294,124,2702,4003,952,250,1474,139,683,1227,2,893,93,454,4,120,2750,297,2038,190,672,140,322,305,1582,434,3714,628,5272,816
"6665","LCP2",4445,194,1346,376,6729,531,1343,126,280,134,226,574,655,635,2930,197,250,105,417,249,2656,753,542,313,208,167,4022,1219,734,285
"2458","CHRNA10",606,2422,1768,1036,453,790,1036,1118,1011,883,420,1463,3755,1182,813,845,1389,467,295,487,1395,263,278,412,1502,950,1426,307,2396,1479
"5751","HSD17B13",545,1700,126,54,713,999,526,1121,1396,1592,1307,500,1193,2347,1769,2069,1039,1667,713,1299,142,172,1635,651,3446,1468,281,1558,440,194
"1992","CCDC85A",486,277,387,582,569,1532,598,504,441,4617,338,1012,173,574,662,880,617,1808,1512,299,486,2563,875,577,1492,1516,632,888,1932,3885
"12973","TAGLN",194,263,1778,4105,256,629,118,565,115,1619,9,1127,195,23,348,418,80,85,427,58,906,159,90,36,229,212,4308,474,12828,1066
"236","ADAMTS6",88,1224,369,526,51,227,311,1702,653,1717,764,1045,1459,675,619,994,668,2047,3950,1193,736,756,243,846,1312,753,1103,715,5002,996
"6304","KCNJ5",2084,15,1012,3216,1748,314,1821,118,61,121,67,1833,55,669,128,543,203,123,72,7,9610,2796,2944,46,120,388,1919,539,266,277
"5197","GPR180",303,1901,1018,1655,476,157,264,733,1298,366,983,2286,1202,2075,549,2002,2074,837,455,1108,764,178,3008,437,1946,2441,641,459,97,1645
"12186","SLPI",547,139,5982,1542,439,5021,917,943,253,2488,138,490,304,511,430,143,285,457,1039,1166,741,238,384,597,284,572,2224,1703,3011,730
"5805","HTRA3",253,2859,1395,641,92,61,2392,1281,525,1782,18,175,371,315,217,171,2742,3787,601,458,109,125,59,215,3631,766,173,147,3316,5093
"3757","EGFEM1P",45,386,3906,992,238,1352,477,2335,958,6575,139,1508,89,69,350,1303,304,390,754,383,624,368,415,133,529,1071,2148,527,3286,2135
"9109","OR51E2",103,199,3030,6132,2185,541,1703,1978,12,164,73,3447,2265,2,252,357,51,38,78,54,3366,314,2,295,8,5,3227,438,1997,1476
"1478","C14orf80",559,1761,287,774,809,12,186,21,442,219,129,602,2690,356,844,142,4221,270,183,1617,640,278,327,2236,2345,239,3826,27,7312,662
"3956","EPB42",226,144,44,410,331,1399,220,438,46,3867,629,846,46,1484,178,403,5114,5214,2325,328,10,144,2160,750,1154,3255,17,744,1251,948
"6859","LINC01137",5397,701,1391,808,5024,635,2016,383,379,298,1043,1613,896,1213,246,617,2266,546,384,544,824,99,1799,634,1449,1722,192,828,82,216
"1723","CA4",162,2569,104,333,120,258,670,2182,173,1376,1464,1174,1981,131,1026,2090,108,3146,309,2149,656,1868,80,2074,737,210,178,436,2082,4547
"14368","USP53",1001,349,2665,827,1488,1067,2125,258,699,1306,713,1304,321,47,1531,188,2064,537,1342,966,951,1078,935,1223,2074,2002,3829,943,692,508
"2927","CSF3",583,2024,198,3,884,8,295,47,1115,116,1501,37,891,717,2643,82,9449,1654,9,7355,122,294,64,1387,2165,65,631,29,111,760
"6439","KIF17",1213,1010,512,1424,1052,569,2451,678,337,1018,800,2638,269,1024,657,2013,1562,2274,1323,636,444,1221,1170,1145,734,1340,128,2051,1209,2584
"6426","KIAA1683",963,1382,2701,416,2286,312,4950,534,3102,361,393,1220,1586,709,859,1507,3117,122,283,725,665,50,666,178,3288,1015,1469,94,216,407
"10377","PSMD5-AS1",3342,1804,756,36,1909,834,1393,972,80,1090,317,178,563,137,8625,640,36,348,2032,2898,467,990,166,968,135,34,938,1317,2450,165
"5917","IGHA1",1355,84,1,2088,328,231,5,755,37,77,722,462,215,2556,86,7118,9,1073,15,56,1106,4575,1995,690,34,381,191,8934,24,550
"6968","LOC100130428",346,580,857,1743,318,261,1136,916,2963,517,286,1886,187,2476,194,3140,1420,263,1659,384,1312,300,4665,71,2557,2776,338,1369,122,803
"6682","LEFTY1",798,791,120,81,2102,622,1616,207,858,884,450,372,290,78,11076,113,475,388,157,1336,348,4480,186,642,255,19,1159,317,2820,2936
"15211","ZNF547",2335,1415,695,184,796,424,250,816,969,535,1467,2952,1848,623,1164,1355,266,522,512,1911,6058,2169,1201,1770,674,622,1444,257,719,72
"8874","NR1D2",479,501,2528,1516,460,1546,1193,1759,33,1289,476,160,85,177,32,8,1733,1550,498,3272,818,1793,514,2432,723,812,494,699,7705,785
"4938","GFPT2",527,1234,1804,198,86,219,1871,606,1855,1138,217,26,551,4059,2939,157,1931,2295,285,131,81,134,232,177,5862,1057,49,118,1664,4600
"7892","MIDN",685,171,765,713,3130,19,1299,29,370,117,435,1628,924,220,617,364,7552,252,43,295,870,182,1068,1265,764,839,5935,6,5122,444
"7969","MLC1",272,234,2401,1427,381,3075,1731,780,300,5700,130,713,91,184,197,308,1044,1243,736,52,284,408,416,331,829,1922,401,617,3549,6580
"9656","PI4KAP1",998,226,734,968,714,122,1207,838,825,55,1767,3615,1409,4110,429,3271,2253,195,2229,427,3201,292,1351,280,957,986,1584,1076,64,166
"434","AKR1B15",1532,442,447,264,3675,100,7766,220,1393,360,173,354,100,1142,6188,124,2314,286,1591,961,119,372,953,509,1796,234,1160,373,1243,189
"1373","BROX",986,1629,2948,733,1059,927,821,1010,1376,1811,1061,948,1660,1365,838,1044,1142,995,476,886,1636,838,727,1285,1708,1850,1854,135,1866,829
"2146","CD84",4183,59,2338,2472,5242,852,4510,135,326,138,282,1630,373,810,449,571,704,257,62,27,4537,894,1428,141,181,526,2137,348,381,570
"5556","HIPK2",215,711,466,540,287,745,427,1122,624,3169,1155,126,848,5825,492,433,3046,4548,721,916,50,110,363,950,2459,1838,193,195,3030,1000
"9497","PDZD2",322,619,1910,4593,418,512,516,988,877,912,399,467,837,7378,17,627,3582,1166,580,885,489,136,756,302,1948,2164,467,239,2225,316
"2241","CDKN1A",275,132,317,1956,1670,30,573,14,92,842,358,1741,186,192,111,239,7185,1644,425,226,251,810,1172,2429,705,3426,504,82,6741,2360
"6967","LOC100130357",2201,1833,1267,241,4061,548,6572,1378,1480,184,977,1554,1309,416,1539,2583,1599,172,125,733,680,120,792,147,1923,1165,531,164,7,451
"9525","PER3",829,491,2279,1008,351,1340,1523,1320,81,1083,533,400,81,77,80,4,1290,1110,652,4064,1353,2923,1317,2892,590,929,636,1080,6022,416
"8705","NHS",1255,803,422,877,383,31,1117,713,893,557,570,939,75,1946,951,897,654,3466,3740,1757,309,1643,2151,758,553,872,138,3604,3852,864
"7330","LRRC2",2426,1013,230,501,6014,822,339,108,1890,286,768,545,645,1762,3186,201,4566,542,491,973,602,663,1517,508,1531,569,954,934,201,2174
"7927","MIR22HG",1646,528,1114,598,1768,63,479,192,566,60,240,4386,2758,1536,110,885,1919,89,193,661,4895,495,1528,854,2057,633,5575,76,1041,36
"13438","TMEM163",152,384,808,1981,529,2057,1003,3062,142,2468,804,1266,193,154,1117,575,1698,738,210,224,214,901,395,636,261,299,722,835,4015,9197
"15450","ZNRD1ASP",3517,1058,849,337,1380,1169,7813,1453,915,943,1305,917,309,713,1527,868,893,1106,602,855,560,797,1321,1042,736,842,139,2147,257,795
"5772","HSPA12B",2380,586,366,374,2642,1018,2025,339,1441,1644,560,758,277,902,3409,180,1481,1428,840,694,509,2136,2071,1248,2198,1130,528,1030,1125,1884
"2455","CHRD",4272,2229,2456,379,3726,642,1228,445,478,667,897,483,2409,1296,1134,175,2036,1694,316,1882,507,167,467,1731,2211,873,487,360,1290,425
"137","ACKR2",93,825,58,111,65,95,87,269,123,959,411,61,723,9628,322,211,959,13641,282,147,62,671,66,340,2334,654,6,251,1341,2627
"7542","MAP1A",96,1519,877,329,55,1515,119,503,865,3946,474,57,763,1527,1123,7,823,2643,87,343,226,657,93,938,2218,1004,321,137,9991,4193
"8880","NR2F1",506,1350,1535,472,1633,189,27,96,117,277,2319,2709,3459,904,3093,544,1756,1566,1098,1849,1109,264,813,842,2107,2092,2959,881,135,758
"10735","RASGRP3",475,569,1353,1159,807,5743,953,2689,427,2297,848,1187,1065,1323,1006,2250,981,617,609,82,404,375,260,451,626,1889,327,2158,1692,3042
"4623","FLRT3",749,185,1492,39,1780,1115,112,95,1601,9517,83,134,40,53,5219,101,77,68,1319,930,61,353,295,61,2734,1217,3669,218,4316,91
"6760","LINC00174",1805,964,2956,1063,663,3657,1012,2868,1865,1840,1385,186,1134,2649,192,453,191,1133,292,1021,1355,1615,833,909,1297,1377,799,550,878,787
"590","ANKRD24",1790,563,2163,1152,1090,876,1023,1468,1427,2750,405,835,212,3129,214,1127,550,1576,1134,1767,837,1505,1853,497,1593,2877,875,461,2123,197
"1350","BRCA2",1777,280,464,1066,593,1395,771,2448,1272,840,626,1150,98,2709,77,4198,553,750,1438,709,1034,1488,6088,70,1051,2490,145,2286,44,298
"11218","RPL9",2114,761,62,5,7402,1214,163,53,2674,1482,586,231,1295,307,6592,213,1028,353,408,475,418,1827,1519,354,3883,307,1553,144,354,515
"14450","VLDLR",788,305,175,3868,784,396,1903,228,48,946,52,217,29,2515,52,54,8825,2508,280,464,6,199,557,174,827,614,8,1004,6202,4315
"5527","HGF",2151,1154,2473,2804,1613,534,1802,813,329,786,431,1262,499,2167,56,2052,1148,1766,356,535,1653,601,1128,279,2392,5820,207,330,301,946
"5281","GSDMB",11447,390,236,172,7174,636,2311,200,507,211,1774,269,467,1374,1906,270,1094,406,123,991,136,356,3415,755,583,341,158,528,51,129
"12787","STRIP2",1761,663,639,4633,3635,828,1528,696,524,254,487,3612,1120,1398,579,1440,1782,530,641,482,2600,560,1254,193,1249,801,720,2537,311,1260
"13028","TBC1D3",2358,1225,2526,2326,3758,1458,689,811,660,1065,1017,1234,1482,1448,616,650,1658,1163,710,1545,572,146,1282,680,2241,2344,675,854,887,782
"9853","PLK3",392,237,1139,1259,1984,87,1219,202,1114,118,124,4374,1346,588,469,779,3503,49,390,386,2245,445,889,1161,1000,403,10187,92,2535,155
"6489","KLF4",120,897,413,1260,126,287,195,740,2457,1887,359,128,159,4653,53,687,8646,350,409,657,179,157,1921,216,1435,2405,565,86,6239,1241
"6591","L1CAM",288,677,5131,8145,253,207,190,942,472,284,76,3171,415,668,20,2217,228,280,531,915,8117,197,401,54,107,365,2300,624,1342,338
"4132","FABP3",778,1626,927,744,471,449,450,157,436,1672,194,388,885,662,446,162,3489,3850,163,201,449,385,309,1083,5794,2672,516,69,6493,3110
"8706","NHSL1",385,2260,837,121,375,423,2220,1641,4052,2195,384,41,482,2174,2989,255,687,2290,1163,632,149,152,283,415,4850,861,293,369,1508,4579
"640","ANTXR1",51,1815,427,317,56,215,1167,1780,630,3213,242,91,434,591,167,343,2304,6087,1079,760,82,200,155,470,4183,1701,54,483,2908,7206
"13034","TBC1D3F",3348,939,1609,1553,5549,1788,653,744,786,1552,445,847,547,693,1929,487,1137,920,1209,2739,455,411,1318,523,1386,919,1132,1475,1346,882
"12409","SNX7",146,652,153,832,222,600,332,1136,333,1800,854,319,511,2820,223,782,2465,9566,1157,597,168,525,439,648,3901,2175,74,808,1414,3753
"3130","DACT1",340,817,934,3269,288,555,42,686,1218,834,143,2509,883,257,734,432,211,132,913,1075,1850,537,223,235,283,71,7674,553,11469,240
"13956","TSPAN11",1012,1672,1459,4387,1998,332,297,462,139,630,840,2272,1209,523,780,1097,2868,3044,1454,1637,1693,162,835,653,1995,1350,1900,769,856,1158
"6123","IRX2",1336,156,1054,1038,2018,6359,67,242,1987,3709,135,600,151,330,1776,111,264,236,895,997,580,988,930,99,1804,647,7777,756,2343,135
"13619","TNFAIP6",82,2336,88,346,200,162,45,122,243,4177,210,192,437,1835,62,300,2462,1886,51,329,312,394,436,1277,13797,5959,69,10,1197,592
"12055","SLC35D1",3765,1166,607,564,1995,720,1148,633,993,611,967,3010,1107,524,2876,864,307,576,1095,1359,3015,1567,2119,1353,633,439,1744,1979,1684,404
"2376","CFAP69",412,505,1126,640,307,686,1215,1311,728,3222,237,273,109,2201,95,358,1499,5699,2313,1215,326,1129,955,988,2075,2166,204,1188,5904,773
"8549","NDNF",892,21,67,1493,1497,1006,109,307,2707,668,144,964,22,1533,4224,588,140,532,5313,958,762,1666,1564,13,871,117,1852,6881,1609,1405
"8914","NRROS",619,244,843,2921,243,248,600,589,610,339,156,2175,190,2652,1129,2219,216,830,2189,123,5220,3313,1697,134,506,536,1769,4328,1115,2264
"13906","TRNP1",78,443,280,6391,26,142,85,3985,252,162,712,6418,253,809,100,5021,176,849,947,292,4661,817,1080,246,29,151,459,3218,567,1385
"11981","SLC25A27",10255,128,1467,759,5836,1334,2280,215,583,267,637,1106,860,1360,386,140,1204,373,527,265,1654,373,2273,797,934,559,991,2253,579,97
"5221","GPSM2",171,1337,90,430,447,96,1239,1309,956,297,692,437,1319,2936,559,1053,7235,2854,1402,1737,118,277,319,721,9184,720,80,482,224,1790
"8373","MYO5B",661,681,1035,502,237,3462,1186,1590,1539,3239,962,24,598,4371,944,145,254,1552,237,899,664,3268,678,749,3540,1382,427,435,2534,2753
"14121","TYMS",301,248,1093,599,353,2856,240,1544,1175,3391,794,2379,1032,1361,250,1363,456,1326,1487,183,1496,1563,1008,384,4715,5422,1892,649,205,814
"8308","MUSTN1",240,159,9654,5594,595,116,95,602,1,46,4,1915,492,1,43,88,29,8,93,2,3763,14,14,20,2,20,12508,381,4145,108
"159","ACPP",751,1048,79,427,700,1193,667,1269,5787,852,1258,558,90,87,8352,419,57,736,331,2965,704,3603,1580,850,302,98,616,1366,141,3887
"7120","LOC100507507",1083,417,2327,1261,1282,1094,1759,741,2553,1454,611,2149,362,1043,550,849,3249,385,1635,813,1192,475,2498,692,2159,2407,2854,737,2020,248
"12835","SULF1",161,490,2019,5227,140,1698,357,440,72,2561,118,222,530,230,45,53,961,1354,583,150,559,420,124,540,1303,756,2338,346,14486,2633
"14116","TXNRD1",2551,962,275,411,2941,667,3976,542,709,958,1636,547,528,1298,1922,360,6199,2324,759,1090,117,1027,1060,1838,2460,1387,212,976,341,866
"13579","TMEM9",2141,974,2139,1201,1434,3046,1137,3517,1225,1726,1630,664,1029,1223,1145,1228,470,1186,1060,1261,1101,653,1649,1027,651,1020,679,2669,1052,1207
"2519","CLCF1",2018,1983,1726,1296,1615,549,865,335,1291,863,632,1340,1356,827,597,501,2666,678,1081,3674,1594,330,1034,1439,2541,870,2635,404,4206,213
"10844","RCSD1",2010,1060,2568,651,1077,1314,2262,725,1043,652,809,511,1280,1463,3917,184,634,1121,370,338,1942,2052,897,1675,572,447,2116,1325,5313,1337
"1804","CAPN6",2393,547,194,1969,5280,717,1102,709,6,373,2357,1436,1633,2067,274,547,7967,2073,1705,206,358,410,532,1121,1052,1495,14,2764,281,146
"11396","SAA2",1512,94,908,94,138,4857,189,488,1837,7457,625,327,65,282,4211,607,217,1622,4108,301,497,1595,2145,349,1131,1849,331,2275,683,981
"5012","GLIS2",136,2489,1681,1562,98,616,256,914,957,1693,839,282,4427,915,87,242,1819,1323,381,2390,920,922,65,2363,1450,1003,1743,105,9082,1165
"5523","HEY2",233,424,5583,10849,1073,731,1000,2560,99,529,75,1362,775,74,331,583,508,200,923,262,1781,279,31,123,49,104,2032,1402,6715,1266
"7176","LOC400553",267,4293,295,85,167,1105,822,983,483,5502,453,116,765,291,2076,132,476,7258,298,1371,147,1072,73,1252,2087,951,118,236,2657,6209
"11606","SELENOM",1216,1165,2598,3703,657,2223,528,2339,495,949,558,903,1587,2187,971,946,104,1709,1230,1212,2472,1132,677,1072,268,575,1301,2877,3384,1038
"8747","NLGN4Y",1040,899,34,155,848,986,80,361,558,1400,2271,538,960,5303,2404,402,922,8053,2547,1298,240,716,1123,1128,4042,1331,131,1285,613,432
"4534","FGF18",81,6525,2603,1060,97,53,1786,1356,666,1415,77,140,1161,101,563,431,1061,1246,1003,974,270,18,54,250,1063,174,1802,154,9693,6294
"7310","LRMP",1483,2829,1830,1350,1813,547,2357,1527,215,536,1016,2229,5310,991,2145,1515,1523,1342,1131,577,1440,583,146,2124,356,571,1055,999,2072,594
"11469","SCAMP5",1702,213,992,2113,6346,492,12544,73,120,677,113,1682,451,232,1609,632,1926,249,506,108,408,900,431,733,288,334,505,1157,3193,1478
"2367","CFAP157",1788,626,588,632,2369,1407,4003,387,568,1557,926,3032,319,1009,3964,1661,1225,1083,1015,234,1009,1376,1108,1498,515,1780,796,1102,1961,2680
"12572","SPSB4",54,1365,424,159,45,101,2067,3200,2490,1913,74,31,214,5411,236,396,865,4324,1866,495,17,70,136,31,7099,714,12,619,1285,6541
"4668","FOSB",143,581,556,1312,1143,15,321,107,1123,846,1713,780,282,1351,92,1551,10574,742,918,1187,1634,793,1161,471,1132,5756,203,410,1813,3612
"5935","IGLON5",247,4599,1813,1430,945,682,1214,5596,1174,684,815,398,2195,761,2012,1058,291,2490,194,601,633,402,133,290,1271,532,809,312,256,8556
"10254","PROCR",748,3027,1069,126,244,488,1681,857,1452,1054,805,122,1555,3929,3968,24,1463,4482,412,524,292,322,234,1581,1281,492,70,1214,4364,4572
"5407","HAPLN3",47,796,3394,2811,53,940,108,2960,1691,3288,602,832,568,1150,216,581,345,477,591,1173,1411,734,258,1045,364,902,3973,179,10864,191
"1680","C7",1235,116,311,291,66,4659,28,907,1858,1327,360,306,141,3766,1012,5440,7,218,1654,48,1180,1968,3526,329,166,263,157,5703,58,5469
"4918","GDPD5",332,1167,131,4372,717,174,30,896,715,269,425,3148,575,2008,808,1710,101,2420,4060,1366,1573,249,4089,399,434,402,726,8118,534,647
"6980","LOC100133039",8128,5856,861,299,1304,165,1446,470,176,168,328,1518,2592,81,1282,410,68,598,485,5807,3844,283,411,1468,248,88,988,324,2780,120
"12482","SPATA18",436,52,39,137,274,1167,50,552,218,5513,732,1279,99,1124,70,2076,128,7837,2696,268,452,5872,1520,489,2942,4942,162,906,285,370
"5204","GPR65",158,804,970,924,585,308,1478,509,3900,399,89,470,333,2628,5075,1165,495,268,1995,245,1529,1629,672,74,1075,296,4886,1560,583,7594
"9349","PCDHB2",2107,517,519,535,3082,1237,2031,487,2057,486,871,2023,243,848,4762,2678,786,271,423,244,1932,1929,3553,284,499,922,1453,1606,91,4317
"4439","FBXO15",772,732,4073,597,324,1330,1872,2732,3777,3204,388,390,129,3821,531,1658,680,776,2235,1218,586,1056,1909,255,1234,2444,1209,941,1467,469
"9788","PLAUR",286,369,248,765,1379,173,263,22,391,2339,619,968,413,218,1214,423,5550,1765,118,185,323,781,341,1090,2260,3454,618,23,11603,4638
"8228","MT1A",374,593,342,1801,314,975,41,557,727,587,214,3847,476,543,4828,1676,34,165,581,392,3607,2950,428,262,119,300,2865,783,10092,2377
"15315","ZNF676",2830,165,435,544,2452,3280,519,856,2230,626,748,1104,372,1803,5901,1506,110,81,1593,727,1960,1858,2379,264,354,202,2519,4669,280,548
"6415","KIAA1456",427,3539,324,148,242,372,750,532,1362,2621,647,108,688,2727,644,234,3162,4960,130,653,107,306,443,1122,10642,3655,58,22,679,1633
"13915","TRPM2",504,366,1120,5041,2238,576,4953,245,200,681,46,652,693,803,433,91,2703,204,228,91,722,1442,549,248,1115,587,2160,1045,4224,9000
"12865","SUSD3",1181,1995,141,745,2724,319,342,128,135,1312,259,645,1606,1308,551,335,4373,3286,189,478,565,769,434,778,11830,1950,302,64,1317,2941
"13232","THBD",182,90,1201,1535,1557,123,1009,185,295,545,958,1523,1332,63,1303,144,3783,198,173,703,674,696,201,1629,24,90,6595,77,14714,1419
"2091","CD200R1",2730,267,400,1081,1917,83,901,195,186,19,520,3146,1378,3700,1042,1705,459,248,136,603,12790,4042,1674,270,169,204,1009,1433,283,493
"5791","HSPB8",3236,3715,3622,217,600,117,2175,590,2183,1093,263,212,1027,580,2050,499,112,807,418,1607,1455,569,927,467,3993,923,2218,48,6760,784
"11561","SDK2",59,1140,323,224,231,857,196,2531,1226,6977,966,455,2004,167,1017,1194,89,1320,170,4249,367,3905,214,1056,6258,1118,850,158,600,3411
"8270","MTMR11",245,4848,5173,483,308,273,1419,1608,1631,1968,598,227,3259,712,1205,558,1593,1287,557,2020,265,47,129,629,3315,1083,2746,74,3507,1588
"12104","SLC44A3",832,298,643,469,944,2877,377,906,1404,4899,889,863,299,2544,365,662,1309,2742,2727,644,422,1081,1676,567,5341,4969,930,663,871,300
"10437","PTHLH",31,1114,291,384,202,90,1038,642,1484,896,363,168,2050,3118,1112,191,7669,1278,1655,1512,116,370,51,868,2786,83,1111,336,12020,576
"6666","LDAH",167,994,471,2790,209,646,992,4803,881,829,1312,3614,831,379,486,4540,415,913,523,913,2042,1041,622,745,345,394,364,4709,1403,5233
"11799","SH3RF2",2003,657,349,2721,2504,1702,78,1553,178,555,1673,4486,1427,1239,842,2964,608,1209,2351,1056,2934,1170,1250,459,432,983,916,4702,375,460
"2010","CCL13",1722,690,3202,381,3118,2515,241,1803,131,2417,3173,374,701,1395,2548,699,259,5936,1322,1770,86,48,555,386,2122,3604,784,529,299,1051
"11490","SCGN",11543,871,505,1,6121,225,396,43,1772,10,3993,292,1492,255,289,328,416,5,75,3045,295,1,8039,515,2387,500,444,55,2,1
"2920","CSDC2",352,669,3304,8715,735,130,249,636,25,246,3,3683,2096,18,67,466,40,20,160,38,12558,2,63,2,41,178,3092,563,4646,1121
"7580","MAP7",1148,1617,980,757,2078,245,2034,417,2416,471,883,3052,942,676,4080,2161,1959,446,722,1866,2978,1515,1425,929,912,481,3809,359,1215,1347
"3391","DKK1",18,1068,250,9,21,46,748,1105,1906,2433,137,2,183,2436,4449,386,174,11802,1891,423,20,153,57,118,5630,265,55,182,1670,6319
"5261","GRIP2",30,733,9547,9584,293,297,291,1300,23,181,27,1421,1237,17,157,210,222,60,108,11,1450,15,36,50,50,138,6262,211,8537,1775
"9819","PLEKHA6",830,296,6015,9760,899,2768,614,2025,873,1195,1395,408,317,378,679,498,464,1503,859,1044,1033,596,424,266,269,472,1770,889,3873,1914
"12560","SPRR2F",2242,6889,3126,13,466,198,6392,1406,1952,1087,105,11,2021,398,7664,28,245,910,137,646,285,56,98,324,2015,195,334,119,1478,3595
"13358","TMC2",503,3756,301,113,3668,99,5636,131,133,282,477,1089,7490,129,8046,424,1491,473,35,1270,391,632,77,2226,1081,109,1641,131,868,1744
"4","A4GALT",97,2142,1217,475,188,177,513,974,1798,4610,734,170,979,2207,592,1011,3350,2491,659,2105,70,46,369,952,9353,3282,759,32,2442,714
"10428","PTGFRN",114,1835,490,108,50,247,1232,1331,1467,1791,1064,144,1101,5490,1295,670,3224,8298,1128,321,135,102,145,388,3946,1290,28,802,739,5724
