"","gene","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y"
"4674","FOXD2-AS1",950,176,1091,1778,989,607,1435,2364,925,549,595,488,184,559,1825,302,421,1904,627,237,748,671,569,81,1023,4509,121,572,839,285
"11469","SCAMP5",1176,707,257,1664,1305,864,481,532,565,902,1078,759,327,597,444,1456,426,911,1353,2094,1774,346,891,153,1108,1547,1253,979,835,647
"4899","GCOM1",756,212,780,149,269,177,508,449,1344,278,641,696,557,1549,414,2054,185,357,328,1932,2102,118,3004,174,310,4859,1578,44,500,1114
"6175","ITIH3",1110,490,114,166,378,424,68,68,339,11,757,47,642,131,269,48,23,139,534,253,3617,490,41,2364,250,746,286,2428,35,11234
"10175","PRDM16",1174,77,315,55,154,89,288,2325,597,488,102,1244,1834,465,124,1478,152,538,211,491,6156,527,751,2057,753,1629,369,603,1212,1324
"10548","QPRT",1787,30,166,704,851,54,595,329,66,1544,1827,1532,222,259,46,2066,45,802,122,1968,3147,45,270,33,19,947,4497,681,1720,1236
"2531","CLDN18",795,187,1117,182,247,331,948,678,1473,1273,401,1395,477,3375,1103,2820,948,1064,203,147,729,848,1974,201,947,1146,1011,908,597,112
"1804","CAPN6",452,37,1268,421,1932,290,176,5042,2276,129,1150,1303,841,1812,1045,263,151,141,1129,1255,634,54,1056,530,393,2900,529,212,237,38
"2458","CHRNA10",1296,1128,417,849,2855,630,635,522,335,188,1077,631,687,326,460,473,250,471,1396,1067,2429,747,132,687,166,1094,1250,666,441,4492
"9455","PDGFA",5003,1104,249,419,1665,518,486,259,492,91,272,1012,803,158,293,156,514,1430,766,1120,540,798,187,1948,174,2406,1213,1780,336,1634
"13906","TRNP1",1490,793,230,238,338,377,1697,719,2030,81,37,314,1330,370,1148,126,544,2256,925,314,259,1293,204,890,721,7724,38,555,362,436
"13648","TNFSF9",1690,228,575,43,161,462,346,75,61,700,987,460,420,498,103,723,705,1054,96,838,1624,166,3593,308,1217,119,8695,386,508,1628
"5157","GPC2",1209,1305,1247,291,441,2176,878,637,496,1184,415,217,834,521,546,704,1916,2495,1769,621,281,1258,571,823,3320,153,396,871,578,397
"8957","NTN1",1978,430,875,77,1105,336,593,952,993,89,608,486,1088,608,730,221,135,429,506,2407,1861,179,727,401,349,3378,914,127,438,5569
"11755","SGK223",2110,1616,177,609,1096,870,730,263,193,331,417,955,258,303,157,196,1017,1700,1208,1443,414,1050,531,2050,462,1450,2839,2073,482,1806
"137","ACKR2",98,52,2360,28,55,36,254,293,506,633,427,2604,197,2673,189,3554,699,200,92,266,178,228,1169,193,120,956,10427,88,378,58
"11606","SELENOM",1193,1417,508,531,891,1306,989,948,2001,352,187,843,1987,752,617,966,804,700,1482,428,743,2483,676,1663,219,1175,726,896,525,1021
"13623","TNFAIP8L3",2666,1914,21,175,467,1290,759,114,481,41,6,329,172,321,142,234,562,4081,1613,268,328,4188,309,1031,1303,1975,311,2873,127,1091
"8533","NCS1",3609,186,55,63,1158,526,186,233,1662,18,27,155,1740,196,88,330,186,427,1120,581,1684,731,85,5560,184,794,1509,2566,90,3451
"244","ADAMTSL4",148,436,299,638,28,400,444,430,132,1317,163,1962,235,1480,56,2927,449,566,116,248,110,547,4266,691,756,320,8280,193,1404,244
"10127","PPP2R2B",867,492,168,10,268,397,33,564,1035,127,135,42,3551,67,188,204,83,319,1095,855,4721,846,69,4258,253,113,144,1273,10,7203
"1580","C1QTNF2",1977,1369,784,811,646,878,614,106,176,275,651,856,404,1249,196,1131,966,1286,642,813,998,1646,1030,754,543,2723,3116,966,342,1672
"13659","TNNC1",373,3219,364,330,1028,942,661,2806,323,263,194,165,2065,555,462,34,502,493,3593,800,347,1684,453,4087,1283,1035,128,252,607,659
"5951","IKBKE",870,1127,368,1303,751,1277,802,1532,258,782,572,889,149,1561,373,509,731,1141,646,1792,536,784,3824,383,2261,1301,1297,810,838,250
"9180","P2RY12",102,311,470,891,1443,621,46,199,1335,1694,7789,656,67,580,663,1114,221,83,735,153,1026,231,292,255,632,143,4287,687,115,2889
"12351","SNORD80",1377,595,790,375,239,933,628,240,486,1337,395,535,411,1328,613,1202,1090,1804,246,373,1195,745,4495,304,3640,873,1368,820,572,738
"7183","LOC401317",358,526,70,316,220,1667,99,43,73,829,2034,333,44,480,52,1311,246,285,85,311,1664,247,1945,170,439,55,12346,718,142,2833
"9830","PLEKHG4",122,43,1106,206,156,72,326,131,400,1685,2233,2286,75,1637,250,3635,601,478,71,201,256,102,1022,68,177,850,10912,269,297,291
"2920","CSDC2",1438,577,5,134,1246,46,101,134,185,85,111,454,926,2,13,209,16,518,561,283,5019,165,1,3134,41,583,20,1171,34,12789
"8192","MS4A4A",1,579,322,239,573,1187,1,1720,542,177,2331,10,74,22,866,4,168,106,5077,121,1808,51,46,385,276,26,15,10,9,13268
"422","AKAP6",1478,406,31,54,592,422,100,318,274,30,57,33,1807,54,69,33,43,283,1667,748,4020,844,60,3175,481,750,230,293,70,11714
"11272","RPS6KA6",1178,188,1133,137,1084,321,271,304,5667,434,1386,888,1259,537,1915,753,546,504,729,424,1832,476,560,666,450,596,1045,1647,148,3181
"7542","MAP1A",368,350,678,313,231,420,666,67,68,1249,630,1537,533,210,79,797,1529,799,395,1464,29,395,2171,1013,342,148,11452,365,1294,725
"590","ANKRD24",1505,2055,1928,923,766,3002,1311,429,742,252,278,602,243,1263,903,476,1240,1247,1036,336,396,1705,2172,236,1016,2338,579,796,285,282
"548","ANG",1049,402,2573,721,518,742,866,1515,541,634,407,796,260,1769,892,370,1130,1635,324,312,532,1354,3513,491,739,3229,956,807,957,377
"13915","TRPM2",58,456,374,716,413,266,131,261,737,2721,4720,323,43,276,235,2484,202,368,545,633,1253,97,261,241,251,1145,3537,514,51,7142
"5287","GSN",1188,110,662,228,348,63,941,1547,1308,884,381,2840,758,609,492,4154,227,1782,212,438,500,898,632,615,65,4962,1857,740,831,349
"9632","PHKG1",1109,13,1265,25,43,101,150,72,3231,1181,1396,1690,175,1736,1094,6795,482,311,300,151,675,246,563,55,154,38,5176,1939,445,204
"10900","RFT1",876,3408,1195,753,793,1847,1717,1603,423,478,310,361,1462,393,817,341,1122,1099,3484,786,364,1901,201,1251,915,444,177,377,1080,856
"11384","S100A4",214,711,68,701,77,775,1222,15,512,981,92,5423,86,1291,294,4507,847,1358,36,25,21,1064,1360,104,549,1171,4584,2674,116,65
"9497","PDZD2",949,963,647,743,352,347,1091,168,794,203,198,190,273,1586,816,369,615,1012,426,522,460,985,3504,136,807,11147,753,209,343,372
"7693","MCMDC2",471,1655,636,1885,392,1059,1706,466,357,1391,155,1727,538,960,629,338,2001,1329,344,372,135,996,3767,799,1407,1135,881,2145,1187,187
"5141","GPAM",448,2284,370,974,259,759,545,7,897,1458,236,184,284,638,1368,254,2144,2877,339,427,40,197,4339,277,5209,1901,636,1230,48,611
"10280","PRPH",1869,1937,123,271,803,381,453,63,345,38,150,116,325,79,447,22,297,1204,2508,391,514,1813,49,1537,911,3024,96,1215,183,10083
"5942","IGSF3",126,483,652,787,312,382,827,853,741,2877,1895,4087,395,4043,724,4057,530,275,136,179,547,467,1301,126,554,607,1893,341,1108,72
"12991","TAPT1-AS1",497,1810,335,1798,201,1308,1343,377,239,3079,766,1356,489,1164,486,2857,1142,1184,150,405,1009,685,2161,365,1682,206,1761,1122,1049,386
"12867","SUSD5",1517,227,22,66,825,85,153,128,52,50,466,88,920,41,42,51,1,126,335,1938,5933,169,10,2967,26,867,398,145,171,13638
"13646","TNFSF4",192,241,1510,710,126,320,1006,154,599,5444,777,1937,98,2756,702,3000,1853,1726,140,135,71,639,1255,70,1269,741,2297,1203,432,99
"5300","GSTM5",1571,1426,40,357,522,866,438,3676,1044,40,30,76,3080,401,119,227,106,549,1345,245,4397,3126,167,2268,288,2979,34,317,190,1714
"11421","SAMSN1",64,140,625,366,771,281,14,2178,1668,141,4315,90,114,385,715,314,57,70,2239,216,5174,241,82,298,61,690,247,46,59,10064
"5414","HAS2-AS1",241,765,381,2056,1253,514,875,716,1679,2630,2779,1507,338,1531,1833,1957,409,680,289,136,2816,613,562,67,697,1448,484,938,606,945
"13028","TBC1D3",1618,566,971,848,1651,695,1010,1394,2161,222,929,2257,1371,1189,928,981,321,522,273,726,1647,370,1502,667,128,3562,1386,764,555,585
"13331","TLR2",235,124,505,1412,2967,435,114,7993,641,175,2159,158,323,398,481,62,68,138,2084,595,2862,300,313,329,330,2599,228,198,226,3358
"6427","KIAA1755",484,410,289,605,252,191,225,888,248,435,202,3079,100,862,86,1927,485,937,176,977,391,600,1579,603,570,5905,7134,904,734,558
"6426","KIAA1683",397,1430,312,4869,2280,968,648,1019,212,399,2513,325,61,764,563,608,188,500,667,480,5216,373,414,23,603,917,301,379,355,4120
"4671","FOXC1",4505,440,391,309,349,669,693,152,112,490,95,598,306,75,197,392,621,4885,274,1499,1594,612,753,414,2123,1334,886,787,1495,4874
"14368","USP53",43,2492,795,692,747,413,139,500,507,2935,1944,1555,1403,293,1114,464,1361,295,611,1099,788,144,1870,2409,1840,404,1392,1021,1055,1627
"4132","FABP3",507,426,676,325,943,193,539,138,309,596,1311,2953,901,491,264,945,565,163,190,2814,609,133,1388,706,153,316,11403,460,792,808
"14450","VLDLR",6,44,2944,532,40,222,121,13,1226,2474,706,730,47,2635,470,4298,274,201,51,299,202,103,7726,12,736,2316,3267,194,66,82
"6669","LDB3",1657,919,208,331,1495,921,64,446,1003,33,718,30,1216,77,646,55,93,390,3449,769,8582,1147,31,1518,897,232,180,1138,25,3945
"1307","BMP5",1315,950,14,858,191,944,659,351,427,1086,158,986,722,307,363,1608,404,1399,93,65,8288,1636,743,514,1915,1217,154,2664,657,1568
"5002","GLI1",854,55,798,293,681,35,319,3418,3342,100,368,513,1263,1129,1210,277,88,409,878,322,2420,720,214,1104,158,9822,124,208,331,1003
"5913","IGFBP6",567,1222,253,668,155,533,374,548,450,595,176,1273,651,932,70,2071,403,730,800,2307,513,1951,1377,1177,502,2523,4441,638,798,3789
"8371","MYO3A",667,268,159,279,1389,398,17,227,815,83,1303,162,1946,24,320,40,34,89,1332,1217,12611,208,38,2797,142,1403,371,1181,43,2968
"3909","ENDOG",726,939,1030,563,524,1142,610,4624,1049,339,321,852,1185,1876,514,804,632,525,530,736,1605,1857,2767,1612,513,1946,1053,691,682,545
"11490","SCGN",768,249,631,1804,1600,715,5049,5545,58,2,1177,111,562,1000,648,13,37,1018,47,104,1428,4,2050,1310,365,1995,27,1,4465,60
"12395","SNX21",508,675,1020,1555,889,407,570,789,759,1136,1528,1909,176,1972,717,1673,709,975,245,593,990,932,2342,243,415,4627,1895,1218,715,889
"15450","ZNRD1ASP",345,1255,1284,1736,601,996,1508,2536,635,3994,1050,829,765,1256,1381,1105,1399,1272,668,539,498,824,922,408,2117,396,424,945,1252,218
"13149","TEKT3",922,1681,63,1370,2115,1413,2570,469,279,951,378,2212,971,392,525,565,983,1313,629,101,149,1316,358,679,321,170,1496,6981,1796,145
"9702","PIK3CG",555,1571,765,2085,2764,1028,669,795,4745,153,1492,1246,457,1407,1271,1304,210,53,982,325,1379,256,778,130,58,3863,535,327,175,2120
"434","AKR1B15",75,400,351,984,381,750,107,653,410,3307,1484,1032,96,3973,311,1341,269,160,175,338,1907,338,8867,188,1104,140,2990,771,306,346
"5533","HHIP",2160,95,183,530,1583,393,390,3703,187,121,271,1243,662,530,94,288,116,775,466,2975,2372,171,1522,1157,308,5317,2966,440,1631,942
"6967","LOC100130357",272,614,525,3141,1355,146,1322,3946,298,1609,2937,613,349,785,1184,1171,117,645,284,415,7153,176,406,35,418,1372,262,138,1341,652
"4582","FKBP1B",1793,665,220,423,169,585,710,531,205,266,33,2047,257,969,105,830,974,1368,201,933,315,1234,6157,1220,609,3453,4922,1212,1175,270
"13619","TNFAIP6",1348,1821,803,497,342,214,1400,142,98,255,944,1987,435,749,225,920,1016,587,34,1171,72,17,5365,199,78,413,10889,273,1353,229
"6123","IRX2",5801,104,740,79,473,1258,361,73,1038,189,801,401,426,501,479,737,793,1837,120,291,2155,880,884,175,927,786,4959,1997,376,4299
"640","ANTXR1",115,593,863,660,102,140,562,88,587,5879,985,3007,386,1065,566,2515,2429,1717,109,884,174,734,1275,479,1763,814,3836,1029,396,319
"5584","HLA-DMB",128,185,371,2061,4009,904,162,1135,1163,1588,10171,485,212,133,907,1228,237,25,1576,222,1307,150,165,265,211,198,1427,942,447,2063
"4338","FAM69C",1476,162,145,346,79,70,598,91,6,837,712,103,358,42,6,633,165,2249,134,8071,3298,230,636,258,670,437,3870,73,1863,6496
"13967","TSPAN33",387,1161,198,101,1372,758,36,2725,1759,178,274,593,2264,102,186,590,180,51,1846,2510,3201,928,402,2484,83,283,1410,911,65,7133
"10437","PTHLH",560,560,498,147,148,626,136,455,230,473,783,237,62,4099,120,872,561,868,568,1725,2006,1719,2489,262,1622,5342,5307,201,261,1533
"4938","GFPT2",29,510,171,1023,130,597,376,295,177,1051,710,4853,160,1702,57,3704,262,97,105,73,88,417,925,176,134,178,14988,614,821,85
"5935","IGLON5",598,191,184,283,71,117,1177,228,102,1797,228,5612,1425,1105,93,3661,501,928,166,374,1030,909,909,1857,404,3766,3641,168,2848,262
"2854","CPZ",1520,884,491,468,855,130,350,3066,747,1664,1105,1205,1180,38,930,1782,283,2129,634,1025,7185,968,45,804,161,2512,69,1515,399,496
"10479","PTPRJ",412,1184,268,1517,1054,1590,499,1727,5132,494,671,1221,678,1873,615,2462,427,344,1350,328,1887,1844,685,791,444,1344,556,1770,229,1584
"1659","C5orf38",9701,502,986,212,536,1865,613,285,1167,57,363,245,631,342,913,402,953,2716,223,102,1575,1777,513,554,599,1273,1405,2123,325,2039
"8242","MTCL1",3076,136,1014,112,118,516,1402,343,523,825,166,294,287,1298,859,602,1817,7136,141,128,1141,1754,2539,325,2479,2803,942,1209,649,465
"227","ADAMTS14",612,165,2509,567,1344,387,765,709,583,1093,3166,1042,135,9946,606,2144,666,458,196,205,703,549,2052,107,178,286,2807,447,603,74
"5012","GLIS2",1835,2594,1004,148,132,210,699,368,126,457,531,163,1162,402,328,160,1296,1704,1724,6372,1064,1522,1007,1528,1235,1596,1478,83,841,3567
"6540","KLRG1",6888,673,1725,4,447,1181,2060,630,428,24,3,611,2008,14,43,164,1821,2631,1789,497,73,3288,749,2355,607,595,1918,1083,417,790
"7831","MFHAS1",845,2873,1668,2939,1882,2947,959,1927,904,116,1332,199,789,671,1189,296,293,423,2188,452,1875,814,786,229,449,2203,300,118,594,3321
"10844","RCSD1",222,2106,673,1299,1585,2909,530,1053,433,1233,1782,832,1310,282,397,781,899,304,2914,1163,680,983,620,1941,608,59,2933,625,1033,3450
"5994","IL4I1",182,773,1070,1108,4244,338,317,5847,2235,305,3310,1175,896,1623,1522,459,414,35,2212,394,1537,550,500,634,87,2002,443,221,455,814
"2975","CTH",531,811,915,1259,753,705,526,436,134,1822,633,1908,263,1053,131,368,1339,814,685,2439,43,491,4046,647,1812,1044,6977,1389,1056,809
"12434","SORCS2",4,201,2427,50,53,13,38,1838,2574,7360,4765,179,725,1486,2429,1526,1340,1085,599,440,1345,366,44,695,958,1607,332,31,71,1337
"3130","DACT1",3914,2139,172,143,325,2024,220,113,625,103,201,60,504,194,292,452,462,1934,1040,934,2387,1918,216,772,1105,776,776,1160,60,10907
"1373","BROX",2230,3088,615,2089,2413,2534,1823,905,398,321,733,1000,772,522,530,486,818,1013,1753,1618,696,764,879,913,581,959,1551,832,1310,1787
"14121","TYMS",789,721,2454,369,2576,229,1338,298,744,771,2967,1089,611,724,2237,261,2600,1145,1298,302,560,1675,294,1224,564,2452,2613,858,942,1315
"9773","PLA2G2A",2048,3380,18,2493,559,2887,2844,1011,43,398,88,1035,396,348,113,683,407,2747,914,517,375,2291,538,596,364,698,1155,1848,4538,841
"11831","SHROOM3",439,5809,288,1385,850,2452,1337,347,1092,1089,681,137,921,437,2707,219,1221,2239,2358,217,482,1290,272,578,3044,649,58,860,277,2459
"3121","CYTL1",117,21,492,67,621,183,25,660,1588,313,6859,2202,170,1441,349,6870,24,4,293,257,3764,43,243,62,5,196,7748,326,253,1086
"12396","SNX22",875,2220,1874,2190,3552,1788,1121,1467,1722,358,2459,812,910,1009,2768,387,620,299,2796,837,495,262,787,306,923,901,494,433,790,861
"7310","LRMP",2272,1021,286,494,3283,859,435,6017,616,71,263,870,978,781,221,522,200,455,3464,2825,2953,680,458,1759,447,1364,1018,511,573,837
"2267","CEACAM21",4296,531,279,1135,7734,633,775,1052,563,214,1945,1602,567,261,325,1021,19,577,1617,1651,3716,50,120,77,14,1578,1151,685,643,1712
"10046","PPDPF",1563,2600,151,1775,557,2276,4339,300,85,968,43,1505,71,934,672,248,2809,4122,349,301,7,965,2218,205,2517,1264,551,2074,1111,17
"9788","PLAUR",1346,226,497,695,489,524,779,525,138,1199,1731,2560,144,505,137,2162,390,637,195,4727,524,41,1342,234,610,480,10027,1182,1546,1142
"3848","ELK3",645,1237,3407,1383,1885,1993,1619,1795,888,940,1350,2231,1651,820,924,950,1459,492,964,817,362,504,1896,1281,248,522,1919,885,1281,443
"9656","PI4KAP1",663,1087,756,2143,5414,448,646,3035,1907,20,1617,310,179,915,1914,118,128,264,3422,112,4110,1683,599,161,354,2315,214,231,548,1678
"6525","KLHL4",229,1783,3556,1167,924,238,947,221,1995,1345,2183,1055,390,2058,2287,664,2306,600,326,598,280,609,3837,381,565,2024,3425,528,147,389
"2376","CFAP69",288,1612,2239,813,195,978,587,60,1110,2720,383,510,563,1877,871,568,4107,1265,455,699,64,1313,6633,604,3294,775,1322,719,205,236
"13579","TMEM9",1398,856,1437,865,492,842,2424,2261,916,1300,428,1047,1101,1114,1195,885,1557,3539,670,549,607,1548,1339,1278,1352,2626,492,964,1629,452
"912","ARSJ",1085,2265,384,226,254,394,616,493,1185,741,182,628,2519,382,399,930,805,1799,1128,2706,1612,2678,579,2079,1075,2868,864,778,497,5272
"8373","MYO5B",632,215,3731,382,226,1105,883,225,319,1991,2289,496,791,1829,433,1187,2480,1693,680,542,504,452,2363,605,2040,130,6151,329,1014,1868
"236","ADAMTS6",772,1164,719,161,497,337,660,457,454,2360,1637,1129,951,973,985,429,2668,1938,705,1268,1013,2286,404,5151,867,1501,2431,1825,480,1411
"12181","SLITRK2",83,116,2117,84,34,29,120,566,218,8962,3806,423,1814,258,405,1790,841,2404,280,1742,2755,185,693,1162,2497,510,254,147,761,2677
"6960","LOC100129534",1540,2764,960,1887,620,1535,1767,1125,421,880,490,989,472,1390,557,1307,1248,2055,1195,885,823,3138,865,521,1297,2274,894,1054,1106,1765
"11267","RPS6KA1",171,1785,272,1274,2409,1326,213,2129,1061,1206,3580,559,577,569,982,451,444,197,1864,475,4667,816,393,2043,544,337,708,1087,231,5588
"11792","SH3GL3",149,515,539,1847,437,406,2065,1064,305,920,871,645,1510,577,408,161,524,2388,332,505,1723,642,9542,1457,1574,1597,781,257,3781,682
"1248","BDKRB2",63,1512,206,1843,244,675,653,57,1070,3855,799,1346,50,3521,501,1686,2027,507,103,277,38,1494,5679,159,1120,832,6128,1350,353,73
"11385","S100A6",1132,1739,209,592,363,1657,1497,92,2072,1247,46,1840,342,971,942,3834,1968,3314,418,308,245,2544,1387,415,1229,1731,1599,4025,106,438
"8330","MYC",5370,1704,36,3077,1242,3904,751,165,48,288,204,150,13,90,355,92,484,2578,1578,2119,355,29,874,41,2699,426,1852,1202,689,5916
"2717","COL4A6",2896,1361,110,201,624,1548,171,487,286,3,8,8,857,87,71,27,89,1154,9386,1053,636,2676,27,1898,1481,2859,55,494,12,7771
"6439","KIF17",737,1433,1001,1939,1732,1404,1303,1248,1823,2680,1655,1916,419,1268,1879,1791,1286,1114,1563,1071,522,443,1149,434,1373,833,1052,2244,707,337
"14442","VIM-AS1",869,4887,1074,873,372,1117,857,887,276,1043,867,716,1530,753,378,600,1394,656,531,3604,790,661,4115,1946,1132,499,3339,421,1020,1222
"13034","TBC1D3F",1911,465,663,429,788,1008,991,1153,2479,657,560,2620,1461,1487,994,3047,509,777,179,599,2955,833,3711,507,376,2099,2296,1646,619,957
"4984","GJA5",1848,525,1293,80,701,301,620,2311,1978,718,653,1070,2939,808,670,884,420,655,610,2495,2956,273,1259,2227,679,2588,709,1097,944,4631
"3841","ELANE",793,376,601,478,297,296,819,5764,561,285,241,1270,1587,1772,146,3021,129,712,337,2763,1176,711,5125,1439,494,3216,1729,178,1543,1143
"12350","SNORD79",1566,565,2171,1264,969,736,1301,1571,617,750,2309,650,740,3117,1150,1746,467,1027,760,847,3663,574,2435,165,1732,1784,1536,195,1927,950
"4359","FAM86FP",1444,622,115,537,1680,702,1437,3976,1303,250,126,1912,3568,756,508,194,593,941,1029,282,1351,1383,1281,4950,1065,3421,335,2000,1459,205
"6044","INPP5D",1019,424,445,926,3494,709,308,1597,1789,680,3116,467,867,214,851,1024,243,329,2054,678,6273,520,131,787,202,991,1395,1558,339,6097
"1120","AVPR2",146,705,655,1420,2984,611,425,670,1324,2191,7965,2730,162,1372,1367,1586,828,232,913,198,530,436,701,987,347,449,3708,2353,461,1079
"5556","HIPK2",1330,284,1127,548,317,452,1728,349,288,709,290,1229,264,1596,358,359,2311,3132,295,1262,140,545,7499,569,866,5848,3812,602,1465,92
"7892","MIDN",220,1327,42,1742,2350,1409,88,907,16,53,8950,193,48,92,34,86,25,40,1020,2368,2855,19,422,259,390,121,3688,110,476,10455
"750","ARAP1-AS2",723,1797,829,1222,2190,1005,1125,435,3008,888,970,790,499,869,4146,211,2132,1483,2820,181,249,1529,373,732,2125,3528,205,2966,232,594
"7223","LOC652276",1589,623,847,2028,2976,2071,1225,1765,1273,508,543,2166,183,2889,1243,717,870,1077,785,510,685,1004,3196,186,792,3003,1188,3522,422,280
"8874","NR1D2",244,2746,1808,326,179,2094,110,39,372,2504,803,55,2302,167,482,129,2463,2278,1354,1539,41,539,3280,1294,8138,5,1030,213,139,3594
"2150","CD9",1062,1268,785,223,42,69,457,498,1468,1316,312,2298,1238,187,666,1124,1589,3328,398,1707,426,2234,440,2757,566,8643,1303,2040,579,1361
"5728","HRC",2800,564,256,623,1413,1034,608,3134,1203,544,242,997,2212,135,509,716,289,969,1044,1014,7735,871,741,1463,1129,1144,426,2274,730,3605
"15315","ZNF676",3676,283,965,754,859,534,1427,1420,1968,701,864,183,975,1464,1561,1689,886,2615,666,57,4793,3377,1029,459,1433,1279,833,1553,1463,728
"1691","C8orf34",1160,112,759,299,166,20,4361,323,130,1401,62,3317,698,466,283,1453,1312,7899,81,1450,75,98,3174,1178,809,2994,1990,616,3780,79
"12409","SNX7",326,219,2566,353,251,87,1030,281,1359,2647,1062,3753,691,3076,1104,1923,2340,1215,177,584,194,561,2192,714,595,5118,4440,544,891,276
"5953","IKZF1",1291,511,144,3126,2982,430,1160,401,178,2518,4171,953,101,323,168,1349,318,1032,721,994,3026,591,148,366,145,1436,4417,2500,967,4134
"9776","PLA2G5",552,1494,139,2628,2199,1414,1029,727,1452,754,662,2780,1813,1002,537,2317,369,840,1076,860,1231,1528,2010,993,263,1411,3456,1503,1996,1609
"2241","CDKN1A",62,1866,120,1540,878,3469,327,1296,195,1836,2293,2087,34,430,181,666,459,362,509,878,50,11,4183,559,1461,390,10415,1307,278,2522
"7120","LOC100507507",1056,2616,715,2482,1928,2288,1171,468,770,1209,1577,599,357,1014,1697,243,1570,1720,1160,739,958,945,3002,378,3057,1993,856,1475,556,2068
"1974","CCDC61",1251,1474,1219,1599,569,714,1896,1775,799,1057,444,2375,1235,1069,785,1083,1473,1702,579,1121,477,1417,2566,1733,654,3883,1538,1334,2033,835
"10827","RCAN2",1841,1953,103,41,258,95,198,442,77,37,54,110,2739,10,59,9,79,332,3493,3321,1348,1145,25,7706,77,2809,77,155,238,11975
